4016.34	 1.50579	 0.00049
4034.68	 1.50589	 0.00049
4053.02	 1.50599	 0.00048
4071.36	 1.50609	 0.00047
4089.7	 1.50618	 0.00047
4108.04	 1.50628	 0.00046
4126.38	 1.50637	 0.00045
4144.71	 1.50646	 0.00045
4163.05	 1.50655	 0.00044
4181.39	 1.50664	 0.00044
4199.73	 1.50673	 0.00043
4218.07	 1.50682	 0.00043
4236.41	 1.50691	 0.00042
4254.75	 1.50699	 0.00041
4273.09	 1.50707	 0.00041
4291.43	 1.50716	 0.0004
4309.77	 1.50724	 0.0004
4328.11	 1.50732	 0.00039
4346.45	 1.5074	 0.00039
4364.79	 1.50748	 0.00038
4383.13	 1.50756	 0.00038
4401.47	 1.50763	 0.00038
4419.81	 1.50771	 0.00037
4438.15	 1.50778	 0.00037
4456.49	 1.50786	 0.00036
4474.82	 1.50793	 0.00036
4493.16	 1.508	 0.00035
4511.5	 1.50807	 0.00035
4529.84	 1.50814	 0.00035
4548.18	 1.50821	 0.00034
4566.52	 1.50828	 0.00034
4584.86	 1.50835	 0.00033
4603.2	 1.50841	 0.00033
4621.54	 1.50848	 0.00033
4639.88	 1.50855	 0.00032
4658.22	 1.50861	 0.00032
4676.56	 1.50867	 0.00032
4694.9	 1.50874	 0.00031
4713.24	 1.5088	 0.00031
4731.58	 1.50886	 0.00031
4749.92	 1.50892	 0.0003
4768.26	 1.50898	 0.0003
4786.6	 1.50904	 0.0003
4804.94	 1.5091	 0.00029
4823.27	 1.50916	 0.00029
4841.61	 1.50921	 0.00029
4859.95	 1.50927	 0.00028
4878.29	 1.50933	 0.00028
4896.63	 1.50938	 0.00028
4914.97	 1.50944	 0.00027
4933.31	 1.50949	 0.00027
