 6457.00   3.05e-05   5.69e-05
 6494.00   3.04e-05   5.66e-05
 6531.00   3.02e-05   5.63e-05
 6569.00   3.01e-05   5.61e-05
 6607.00   3.00e-05   5.58e-05
 6645.00   2.99e-05   5.56e-05
 6683.00   2.97e-05   5.53e-05
 6722.00   2.96e-05   5.50e-05
 6761.00   2.94e-05   5.48e-05
 6800.00   2.93e-05   5.45e-05
 6839.00   2.92e-05   5.43e-05
 6879.00   2.90e-05   5.40e-05
 6918.00   2.89e-05   5.38e-05
 6958.00   2.88e-05   5.35e-05
 6998.00   2.86e-05   5.33e-05
 7039.00   2.85e-05   5.30e-05
 7079.00   2.83e-05   5.28e-05
 7120.00   2.82e-05   5.25e-05
 7161.00   2.81e-05   5.23e-05
 7203.00   2.79e-05   5.20e-05
 7244.00   2.78e-05   5.18e-05
 7286.00   2.77e-05   5.15e-05
 7328.00   2.76e-05   5.13e-05
 7371.00   2.74e-05   5.10e-05
 7413.00   2.73e-05   5.08e-05
 7456.00   2.72e-05   5.06e-05
 7499.00   2.70e-05   5.03e-05
 7542.00   2.69e-05   5.01e-05
 7586.00   2.68e-05   4.98e-05
 7630.00   2.67e-05   4.96e-05
 7674.00   2.65e-05   4.94e-05
 7718.00   2.64e-05   4.91e-05
 7762.00   2.63e-05   4.89e-05
 7807.00   2.62e-05   4.87e-05
 7852.00   2.60e-05   4.84e-05
 7898.00   2.59e-05   4.82e-05
 7943.00   2.58e-05   4.80e-05
 7989.00   2.56e-05   4.77e-05
 8035.00   2.55e-05   4.75e-05
 8082.00   2.54e-05   4.73e-05
 8128.00   2.53e-05   4.71e-05
 8175.00   2.52e-05   4.68e-05
 8222.00   2.50e-05   4.66e-05
 8270.00   2.49e-05   4.64e-05
 8318.00   2.48e-05   4.61e-05
 8366.00   2.47e-05   4.59e-05
 8414.00   2.45e-05   4.57e-05
 8463.00   2.44e-05   4.55e-05
 8511.00   2.43e-05   4.52e-05
 8561.00   2.42e-05   4.50e-05
 8610.00   2.41e-05   4.48e-05
 8660.00   2.39e-05   4.46e-05
 8710.00   2.38e-05   4.44e-05
 8760.00   2.37e-05   4.41e-05
 8810.00   2.36e-05   4.39e-05
 8861.00   2.35e-05   4.37e-05
 8913.00   2.33e-05   4.35e-05
 8964.00   2.32e-05   4.33e-05
 9016.00   2.31e-05   4.30e-05
 9068.00   2.30e-05   4.28e-05
 9120.00   2.29e-05   4.26e-05
 9173.00   2.28e-05   4.24e-05
 9226.00   2.27e-05   4.22e-05
 9279.00   2.26e-05   4.20e-05
 9333.00   2.24e-05   4.18e-05
 9386.00   2.23e-05   4.16e-05
 9441.00   2.22e-05   4.13e-05
 9495.00   2.21e-05   4.11e-05
 9550.00   2.20e-05   4.09e-05
 9605.00   2.19e-05   4.07e-05
 9661.00   2.18e-05   4.05e-05
 9716.00   2.17e-05   4.03e-05
 9772.00   2.15e-05   4.01e-05
 9829.00   2.14e-05   3.99e-05
 9886.00   2.13e-05   3.97e-05
 9943.00   2.12e-05   3.95e-05
10000.00   2.11e-05   3.93e-05
